13183, 4, 1647, 127339
13199, -2823, 2304, 61732
13215, 3848, 1848, 65993
13231, -1962, -4806, 34302
13247, 3793, -1704, 13844
13263, 3130, -1328, 10094
13279, 5477, -5806, 25015
13295, 2702, 2057, 56841
13311, 680, -2104, 27730
13327, 9759, -627, 109743
13343, -2288, -1542, 71245
13359, -3840, 2068, 127960
13375, -2309, 4023, 119817
13391, -907, -1319, 208076
13407, 10236, 470, 158136
13423, -2468, 47, 106018
13439, 3322, 1858, 241805
13455, 6712, 5362, 240025
13471, 5674, 3822, 312574
13487, 857, 863, 489807
13503, 2078, -1209, 653774
13519, -458, 3186, 751021
13535, -537, 2658, 530151
13551, -6636, 984, 461250
13567, 307, 1741, 463722
13583, -487, -2140, 321884
13599, -6049, 585, 264332
13615, -6832, 2802, 159647
13631, -9338, -1534, 222066
13647, 3358, 2525, 235562
13663, 5389, 1708, 241087
13679, 3492, 5840, 254436
13695, -2093, 1894, 229388
13711, -5928, -686, 363282
13727, -1900, 1068, 247795
13743, -1480, 2168, 102082
13759, 5955, 1850, 53364
13775, 2756, -4987, 14765
13791, 6366, -1225, 21440
13807, 1321, -685, 15721
13823, -5520, 1455, 11803
13839, -6437, 891, 15136
13855, -1261, 919, 43773
13871, 4103, -4066, 91503
13887, 6864, 4146, 88966
13903, 2188, -6081, 58260
13919, 2093, -2068, 26983
13935, 8736, -3287, 23945
13951, -7210, -2146, 15298
13967, -5301, 4456, 189
13983, 2492, 3230, 3836
13999, -9452, 7940, 46321
14015, -1394, -2106, 15227
14031, 100, -852, 7132
14047, 2707, -3256, 5651
14063, 2835, -3617, 17398
14079, 3990, -1446, 14903
14095, 4685, 7179, 14967
14111, 5577, -951, 3569
14127, 2566, -1676, 1387
14143, 827, 4935, 6756
14159, -1014, -7721, 125
14175, -4554, 2287, 8952
14191, 4814, 2881, 59424
14207, 5450, 4139, 20539
14223, -183, 1648, 89496
14239, 697, 10068, 70164
14255, 3420, 977, 84561
14271, 4211, 121, 108453
14287, -2843, 647, 134196
14303, 3406, -10652, 94301
14319, -4015, -2164, 112893
14335, 2732, 6688, 85658
14351, -1574, -2776, 19232
14367, -1309, 802, 7711
14383, 2986, 4267, 1250
14399, 3169, 572, 8557
14415, -3661, -307, 12577
