SampleIdx,Signal_I,Strobe_Center,Strobe_Joint
19820,10350,0,0
19821,16382,0,0
19822,-16909,0,0
19823,14698,0,0
19824,21617,0,0
19825,16442,0,0
19826,16695,0,0
19827,20694,0,0
19828,21616,0,0
19829,-238,0,0
19830,-6199,0,0
19831,18267,0,0
19832,10116,0,0
19833,-3803,0,0
19834,17909,0,0
19835,17292,15000,0
19836,16382,0,0
19837,-3891,0,0
19838,2994,0,0
19839,22827,0,0
19840,15817,0,0
19841,1495,0,0
19842,4887,0,0
19843,12552,0,0
19844,5154,0,0
19845,-6601,0,0
19846,12814,0,0
19847,-13591,0,0
19848,-7095,0,0
19849,-12187,0,0
19850,5060,0,0
19851,6772,0,0
19852,-8826,0,0
19853,13801,0,0
19854,16432,0,0
19855,11910,0,0
19856,10397,0,0
19857,-20945,0,0
19858,-4443,0,0
19859,8276,0,0
19860,4799,0,0
19861,-22330,0,0
19862,2722,0,0
19863,-537,0,0
19864,18942,0,0
19865,2657,0,0
19866,-14255,0,0
19867,-15931,0,0
19868,-16558,0,0
19869,-19579,0,0
19870,7032,0,0
19871,-16458,0,0
19872,9627,0,0
19873,-14694,0,0
19874,-12388,0,0
19875,-10840,0,0
19876,-13302,0,0
19877,-13394,0,0
19878,-19638,0,0
19879,-9215,0,0
19880,-21406,0,0
19881,-5524,0,0
19882,315,0,0
19883,-6573,0,0
19884,-16558,0,0
19885,-16830,0,0
19886,-6213,0,0
19887,-15653,0,0
19888,-3890,0,0
19889,-17236,0,0
19890,-14916,0,0
19891,-16780,0,0
19892,-5117,0,0
19893,-15673,0,0
19894,-7768,0,0
19895,-14699,0,0
19896,-6912,0,0
19897,-13342,0,0
19898,1839,0,0
19899,-1005,0,0
19900,-21135,0,0
19901,-13146,0,0
19902,7248,0,0
19903,-11897,0,0
19904,7046,0,0
19905,-22475,0,0
19906,5022,0,0
19907,15655,0,0
19908,-8087,0,0
19909,-2707,0,0
19910,-14123,0,0
19911,0,0,0
19912,12557,0,0
19913,1136,0,0
19914,-12283,0,0
19915,20262,0,0
19916,3945,0,0
19917,6759,0,0
19918,-1786,0,0
19919,5629,0,0
19920,-4535,0,0
19921,12320,0,0
19922,820,0,0
19923,-4866,0,0
19924,16379,0,0
19925,-2449,0,0
19926,11569,0,0
19927,-3744,0,0
19928,7028,0,0
19929,15285,0,0
19930,2270,0,0
19931,10407,0,0
19932,18203,0,0
19933,1670,0,0
19934,10326,0,0
19935,-6485,0,0
19936,17871,0,0
19937,15775,0,0
19938,18649,0,0
19939,19573,0,0
19940,-1218,0,0
19941,5435,0,0
19942,4851,0,0
19943,11686,0,0
19944,1314,0,0
19945,14330,0,0
19946,5817,0,0
19947,1725,0,0
19948,17289,0,0
19949,-1866,0,0
19950,3348,0,0
19951,-22475,0,0
19952,-4540,0,0
19953,-8814,0,0
19954,-18943,0,0
19955,-22919,0,0
19956,15133,0,0
19957,15547,0,0
19958,8311,0,0
19959,13832,0,0
19960,355,0,0
19961,-2482,0,0
19962,-4521,0,0
19963,-20727,0,-15000
19964,11093,0,0
19965,5364,0,0
19966,-501,0,0
19967,6875,0,0
19968,1056,0,0
19969,12127,0,0
19970,6125,0,0
19971,2428,0,0
19972,8250,0,0
19973,-11031,0,0
19974,15734,0,0
19975,6130,0,0
19976,-9782,0,0
19977,10462,0,0
19978,-4419,0,0
19979,5348,0,0
19980,-1815,0,0
19981,-5304,0,0
19982,442,0,0
19983,12871,0,0
19984,-3961,0,0
19985,14851,0,0
19986,12295,0,0
19987,4002,0,0
19988,17657,0,0
19989,15133,0,0
19990,-14242,0,0
19991,16383,0,0
19992,5844,0,0
19993,17093,0,0
19994,-10141,0,0
19995,17909,0,0
19996,19305,0,0
19997,-12949,0,0
19998,2411,0,0
19999,10610,0,0
20000,-5006,0,0
20001,19264,0,0
20002,4520,0,0
20003,3292,0,0
20004,19877,0,0
20005,8662,0,0
20006,21998,0,0
20007,-4017,0,0
20008,12991,0,0
20009,17651,0,0
20010,-10608,0,0
20011,13302,0,0
20012,10416,0,0
20013,6633,0,0
20014,19872,0,0
20015,10264,0,0
20016,11978,0,0
20017,18558,0,0
20018,7056,0,0
20019,6736,0,0
20020,17166,0,0
20021,9221,0,0
20022,16571,0,0
20023,2980,0,0
20024,14000,0,0
20025,-8364,0,0
20026,-13298,0,0
20027,-3961,0,0
20028,-19165,0,0
20029,-3163,0,0
20030,11419,0,0
20031,-17450,0,0
20032,14359,0,0
20033,11899,0,0
20034,8866,0,0
20035,-1108,0,0
20036,-16983,0,0
20037,8874,0,0
20038,10892,0,0
20039,20158,0,0
20040,-22475,0,0
20041,10410,0,0
20042,5374,0,0
20043,-7255,0,0
20044,11515,0,0
20045,18608,0,0
20046,88,0,0
20047,2847,0,0
20048,22742,0,0
20049,17909,0,0
20050,9472,0,0
20051,-1585,0,0
20052,6209,0,0
20053,-16457,0,0
20054,-10309,0,0
20055,-16232,0,0
20056,0,0,0
20057,11322,0,0
20058,12263,0,0
20059,-17167,0,0
20060,-18258,0,0
20061,-11973,0,0
20062,4153,0,0
20063,-17854,0,0
20064,8897,0,0
20065,7325,0,0
20066,8324,0,0
20067,-18609,0,0
20068,-18225,0,0
20069,-10019,0,0
20070,-3962,0,0
20071,-5751,0,0
20072,2276,0,0
20073,-15616,0,0
20074,5535,0,0
20075,3479,0,0
20076,-13411,0,0
20077,12871,0,0
20078,8466,0,0
20079,-8178,0,0
20080,17785,0,0
20081,-19264,0,0
20082,-4520,0,0
20083,-18549,0,0
20084,6696,0,0
20085,-17855,0,0
20086,-4521,0,0
20087,9406,0,0
20088,-5077,0,0
20089,3871,0,0
20090,-22475,0,0
20091,-15101,15000,0
20092,-6726,0,0
20093,-3028,0,0
20094,-7806,0,0
20095,-21182,0,0
20096,-16919,0,0
20097,584,0,0
20098,-15422,0,0
20099,-22171,0,0
20100,-11420,0,0
20101,20347,0,0
20102,-19873,0,0
20103,-21164,0,0
20104,-15730,0,0
20105,-18681,0,0
20106,-12872,0,0
20107,-6394,0,0
20108,-463,0,0
20109,-22829,0,0
20110,-17488,0,0
20111,-14828,0,0
20112,-18943,0,0
20113,-9539,0,0
20114,9318,0,0
20115,-13735,0,0
20116,-3997,0,0
20117,-11545,0,0
20118,-15143,0,0
20119,-7112,0,0
20120,-1945,0,0
20121,-2202,0,0
20122,-16671,0,0
20123,-14988,0,0
20124,-16222,0,0
20125,-569,0,0
20126,16008,0,0
20127,-569,0,0
20128,-16378,0,0
20129,-11289,0,0
20130,-16383,0,0
20131,-4231,0,0
20132,-15397,0,0
20133,-16027,0,0
20134,-1,0,0
20135,-4529,0,0
20136,-18266,0,0
20137,14841,0,0
20138,-18609,0,0
20139,-22828,0,0
20140,-15060,0,0
20141,16034,0,0
20142,6129,0,0
20143,-12437,0,0
20144,-4470,0,0
20145,-20460,0,0
20146,5792,0,0
20147,-10840,0,0
20148,7952,0,0
20149,-16061,0,0
20150,-14510,0,0
20151,-1312,0,0
20152,-19558,0,0
20153,-9626,0,0
20154,-17777,0,0
20155,1126,0,0
20156,-12269,0,0
20157,-283,0,0
20158,-22475,0,0
20159,-13397,0,0
20160,-22606,0,0
20161,14574,0,0
20162,-4671,0,0
20163,5800,0,0
20164,6710,0,0
20165,18608,0,0
20166,-12052,0,0
20167,-15282,0,0
20168,-7201,0,0
20169,-15134,0,0
20170,-13109,0,0
20171,-15560,0,0
20172,-9032,0,0
20173,-5063,0,0
20174,-11571,0,0
20175,-17016,0,0
20176,4138,0,0
20177,-1052,0,0
20178,-9991,0,0
20179,-15444,0,0
20180,-12700,0,0
20181,-1870,0,0
20182,-5139,0,0
20183,-8291,0,0
20184,-21451,0,0
20185,10185,0,0
20186,-6187,0,0
20187,-5103,0,0
20188,-22475,0,0
20189,-4810,0,0
20190,6239,0,0
20191,-9617,0,0
20192,-6971,0,0
20193,-21405,0,0
20194,-21181,0,0
20195,-5998,0,0
20196,-11423,0,0
20197,3564,0,0
20198,-18559,0,0
20199,-11793,0,0
20200,-12872,0,0
20201,3043,0,0
20202,-16762,0,0
20203,-7386,0,0
20204,16479,0,0
20205,-10694,0,0
20206,-16933,0,0
20207,-13474,0,0
20208,-15864,0,0
20209,6036,0,0
20210,-18034,0,0
20211,-6726,0,0
20212,-646,0,0
20213,-21406,0,0
20214,21814,0,0
20215,16706,0,0
20216,15741,0,0
20217,-9949,0,0
20218,4069,0,-15000
20219,14697,0,0
20220,8149,0,0
20221,-155,0,0
20222,-10379,0,0
20223,14787,0,0
20224,-8062,0,0
20225,1962,0,0
20226,13511,0,0
20227,9966,0,0
20228,21814,0,0
20229,-4981,0,0
20230,20694,0,0
20231,5721,0,0
20232,15889,0,0
20233,17236,0,0
20234,17166,0,0
20235,3903,0,0
20236,-5368,0,0
20237,6261,0,0
20238,13940,0,0
20239,-9931,0,0
20240,9563,0,0
20241,-3652,0,0
20242,6618,0,0
20243,12661,0,0
20244,5629,0,0
20245,19264,0,0
20246,-4594,0,0
20247,-13934,0,0
20248,9093,0,0
20249,9922,0,0
20250,-12690,0,0
20251,-11130,0,0
20252,-4580,0,0
20253,-6147,0,0
20254,-3778,0,0
20255,-4830,0,0
20256,8983,0,0
20257,-22330,0,0
20258,-14964,0,0
20259,-8921,0,0
20260,-14698,0,0
20261,1215,0,0
20262,3565,0,0
20263,-1704,0,0
20264,-16527,0,0
20265,-4512,0,0
20266,-297,0,0
20267,-3135,0,0
20268,-1523,0,0
20269,-9728,0,0
20270,-19249,0,0
20271,-11421,0,0
20272,-4213,0,0
20273,-16262,0,0
20274,-12928,0,0
20275,8825,0,0
20276,-9827,0,0
20277,-14071,0,0
20278,-23141,0,0
20279,-18266,0,0
20280,-20177,0,0
20281,-18223,0,0
20282,-11277,0,0
20283,-353,0,0
20284,-21181,0,0
20285,260,0,0
20286,-19873,0,0
20287,-22724,0,0
20288,-17143,0,0
20289,-17527,0,0
20290,-16662,0,0
20291,-9700,0,0
20292,-13914,0,0
20293,-14588,0,0
20294,-14465,0,0
20295,-6670,0,0
20296,-8867,0,0
20297,19030,0,0
20298,-9049,0,0
20299,-13414,0,0
20300,-22918,0,0
20301,-16493,0,0
20302,-9142,0,0
20303,-16057,0,0
20304,-23057,0,0
20305,6346,0,0
20306,-21422,0,0
20307,785,0,0
20308,10201,0,0
20309,2822,0,0
20310,-16591,0,0
20311,15607,0,0
20312,-9012,0,0
20313,-8623,0,0
20314,-15798,0,0
20315,12002,0,0
20316,-10220,0,0
20317,2609,0,0
20318,165,0,0
20319,-17269,0,0
20320,-8136,0,0
20321,9185,0,0
20322,-1480,0,0
20323,3147,0,0
20324,-4719,0,0
20325,-12144,0,0
20326,-12451,0,0
20327,2186,0,0
20328,-2504,0,0
20329,-7538,0,0
20330,17093,0,0
20331,8922,0,0
20332,950,0,0
20333,169,0,0
20334,9805,0,0
20335,23057,0,0
20336,-1334,0,0
20337,7048,0,0
20338,18140,0,0
20339,-4052,0,0
20340,18481,0,0
20341,21999,0,0
20342,11371,0,0
20343,1951,0,0
20344,15451,0,0
20345,10042,0,0
20346,7612,15000,0
20347,8580,0,0
20348,16401,0,0
20349,-1930,0,0
20350,22918,0,0
20351,7989,0,0
20352,22170,0,0
20353,-18705,0,0
20354,6984,0,0
20355,-4732,0,0
20356,11631,0,0
20357,19794,0,0
20358,-16256,0,0
20359,11761,0,0
20360,15316,0,0
20361,-3469,0,0
20362,3428,0,0
20363,505,0,0
20364,11803,0,0
20365,19157,0,0
20366,-656,0,0
20367,4195,0,0
20368,5495,0,0
20369,16779,0,0
20370,-91,0,0
20371,14698,0,0
20372,12173,0,0
20373,10051,0,0
20374,-9044,0,0
20375,-92,0,0
20376,-3858,0,0
20377,-9478,0,0
20378,-14872,0,0
20379,-8914,0,0
20380,6878,0,0
20381,-4066,0,0
20382,-18943,0,0
20383,1576,0,0
20384,-16716,0,0
20385,8016,0,0
20386,-7171,0,0
20387,-13663,0,0
20388,-6508,0,0
20389,-16648,0,0
20390,-2110,0,0
20391,-7592,0,0
20392,-22606,0,0
20393,-16666,0,0
20394,8229,0,0
20395,-21705,0,0
20396,-375,0,0
20397,-10638,0,0
20398,-16348,0,0
20399,-16870,0,0
20400,-15623,0,0
20401,-11000,0,0
20402,-20433,0,0
20403,-1067,0,0
20404,-14080,0,0
20405,-8094,0,0
20406,-17939,0,0
20407,-15915,0,0
20408,-2762,0,0
20409,4605,0,0
20410,-5822,0,0
20411,-16244,0,0
20412,2853,0,0
20413,-16435,0,0
20414,5606,0,0
20415,-10957,0,0
20416,-8169,0,0
20417,14408,0,0
20418,3770,0,0
20419,-19141,0,0
20420,-11391,0,0
20421,11056,0,0
20422,-459,0,0
20423,11003,0,0
20424,-2837,0,0
20425,-16379,0,0
20426,5417,0,0
20427,17097,0,0
20428,19104,0,0
20429,1446,0,0
20430,6988,0,0
20431,21814,0,0
20432,-11615,0,0
20433,-3969,0,0
20434,9667,0,0
20435,1860,0,0
20436,-5536,0,0
20437,23141,0,0
20438,17731,0,0
20439,14174,0,0
20440,808,0,0
20441,18959,0,0
20442,7450,0,0
20443,20694,0,0
20444,2533,0,0
20445,13801,0,0
20446,16788,0,0
20447,16779,0,0
20448,6587,0,0
20449,17489,0,0
20450,20435,0,0
20451,21405,0,0
20452,8652,0,0
20453,9361,0,0
20454,8930,0,0
20455,1703,0,0
20456,16382,0,0
20457,2531,0,0
20458,-3513,0,0
20459,2218,0,0
20460,11420,0,0
20461,2053,0,0
20462,-18441,0,0
20463,-12888,0,0
20464,21178,0,0
20465,19652,0,0
20466,-4251,0,0
20467,-15951,0,0
20468,-9754,0,0
20469,16382,0,0
20470,-1853,0,0
20471,15728,0,0
20472,11936,0,0
20473,-435,0,-15000
20474,-13174,0,0
20475,-9052,0,0
20476,-6452,0,0
20477,3701,0,0
20478,-11093,0,0
20479,3823,0,0
20480,7283,0,0
20481,178,0,0
20482,-12791,0,0
20483,6310,0,0
20484,-16673,0,0
20485,368,0,0
20486,9319,0,0
20487,-18045,0,0
20488,6052,0,0
20489,21,0,0
20490,-20512,0,0
20491,-10739,0,0
20492,-16369,0,0
20493,-9907,0,0
20494,13623,0,0
20495,-11637,0,0
20496,-10846,0,0
20497,-15486,0,0
20498,-22995,0,0
20499,608,0,0
20500,1122,0,0
20501,-15560,0,0
20502,13317,0,0
20503,-16383,0,0
20504,2940,0,0
20505,8357,0,0
20506,-21085,0,0
20507,-15679,0,0
20508,4672,0,0
20509,-14597,0,0
20510,-16337,0,0
20511,-16940,0,0
20512,-875,0,0
20513,-8898,0,0
20514,-5077,0,0
20515,14411,0,0
20516,-19362,0,0
20517,-13811,0,0
20518,-10288,0,0
20519,-21405,0,0
20520,9033,0,0
20521,1450,0,0
20522,-4844,0,0
20523,-2425,0,0
20524,-18167,0,0
20525,-22606,0,0
20526,-11027,0,0
20527,16420,0,0
20528,17474,0,0
20529,2270,0,0
20530,-15134,0,0
20531,5825,0,0
20532,-16457,0,0
20533,-13667,0,0
20534,-11209,0,0
20535,-7004,0,0
20536,-18265,0,0
20537,13659,0,0
20538,8555,0,0
20539,-10510,0,0
20540,-4204,0,0
20541,-13732,0,0
20542,12602,0,0
20543,7015,0,0
20544,-18660,0,0
20545,-12552,0,0
20546,193,0,0
20547,8331,0,0
20548,-13552,0,0
20549,-10922,0,0
20550,-1070,0,0
20551,16332,0,0
20552,-19359,0,0
20553,-14962,0,0
20554,-6551,0,0
20555,-15382,0,0
20556,1136,0,0
20557,-15714,0,0
20558,-15890,0,0
20559,-12872,0,0
20560,-19405,0,0
20561,-2085,0,0
20562,9771,0,0
20563,-9202,0,0
20564,5859,0,0
20565,-15649,0,0
20566,-20226,0,0
20567,5004,0,0
20568,-7188,0,0
20569,5470,0,0
20570,-17698,0,0
20571,-2945,0,0
20572,-3859,0,0
20573,-16383,0,0
20574,10484,0,0
20575,15309,0,0
20576,-12575,0,0
20577,-16219,0,0
20578,-22449,0,0
20579,-6004,0,0
20580,-1993,0,0
20581,14254,0,0
20582,-6959,0,0
20583,-18943,0,0
20584,-11519,0,0
20585,-14914,0,0
20586,-11489,0,0
20587,-19873,0,0
20588,-14388,0,0
20589,-12779,0,0
20590,-18597,0,0
20591,887,0,0
20592,12913,0,0
20593,-21182,0,0
20594,-7938,0,0
20595,-811,0,0
20596,-16260,0,0
20597,-6309,0,0
20598,-20945,0,0
20599,-9229,0,0
20600,-6000,0,0
20601,-14728,15000,0
20602,-12721,0,0
20603,17932,0,0
20604,-1299,0,0
20605,-22237,0,0
20606,-4894,0,0
20607,-7384,0,0
20608,-16506,0,0
20609,-19013,0,0
20610,2853,0,0
20611,-10402,0,0
20612,-4135,0,0
20613,-7537,0,0
20614,8991,0,0
20615,-20211,0,0
20616,-14351,0,0
20617,-12094,0,0
20618,-13733,0,0
20619,-9877,0,0
20620,-19162,0,0
20621,-4890,0,0
20622,11877,0,0
20623,-18974,0,0
20624,9762,0,0
20625,11263,0,0
20626,-15729,0,0
20627,3268,0,0
20628,-18175,0,0
20629,8076,0,0
20630,20433,0,0
20631,-14840,0,0
20632,-11842,0,0
20633,15176,0,0
20634,-15621,0,0
20635,-7268,0,0
20636,-6130,0,0
20637,7268,0,0
20638,-11678,0,0
20639,15072,0,0
20640,-10953,0,0
20641,-4879,0,0
20642,-12968,0,0
20643,7267,0,0
20644,-9589,0,0
20645,-5351,0,0
20646,-658,0,0
20647,-3614,0,0
20648,-10282,0,0
20649,-22172,0,0
20650,-11600,0,0
20651,-9729,0,0
20652,-11244,0,0
20653,-8174,0,0
20654,-12966,0,0
20655,-19020,0,0
20656,-16756,0,0
20657,-5041,0,0
20658,-3585,0,0
20659,-9687,0,0
20660,10980,0,0
20661,6360,0,0
20662,-2907,0,0
20663,-12002,0,0
20664,7782,0,0
20665,-14087,0,0
20666,-11421,0,0
20667,8015,0,0
20668,13258,0,0
20669,13777,0,0
20670,13013,0,0
20671,8938,0,0
20672,-10922,0,0
20673,-22172,0,0
20674,770,0,0
20675,-6312,0,0
20676,15558,0,0
20677,12385,0,0
20678,-7288,0,0
20679,-8078,0,0
20680,17453,0,0
20681,3494,0,0
20682,-9907,0,0
20683,-10868,0,0
20684,5244,0,0
20685,9666,0,0
20686,6036,0,0
20687,-14898,0,0
20688,21616,0,0
20689,-19827,0,0
20690,9425,0,0
20691,6034,0,0
20692,8381,0,0
20693,17071,0,0
20694,9410,0,0
20695,-14909,0,0
20696,22170,0,0
20697,13543,0,0
20698,-12808,0,0
20699,1656,0,0
20700,-10372,0,0
20701,614,0,0
20702,-3450,0,0
20703,20158,0,0
20704,2945,0,0
20705,19060,0,0
20706,1418,0,0
20707,8467,0,0
20708,15765,0,0
20709,-11361,0,0
20710,-3822,0,0
20711,13635,0,0
20712,14440,0,0
20713,15815,0,0
20714,23105,0,0
20715,15133,0,0
20716,12800,0,0
20717,-612,0,0
20718,413,0,0
20719,-7101,0,0
20720,-1704,0,0
20721,-5953,0,0
20722,8140,0,0
20723,17542,0,0
20724,23105,0,0
20725,-12844,0,0
20726,6078,0,0
20727,-7127,0,0
20728,8851,0,-15000
20729,18159,0,0
20730,-12580,0,0
20731,10034,0,0
20732,-4870,0,0
20733,-15654,0,0
20734,2377,0,0
20735,9127,0,0
20736,-9734,0,0
20737,-16645,0,0
20738,-20293,0,0
20739,-11000,0,0
20740,-9724,0,0
20741,-13802,0,0
20742,-15409,0,0
20743,-6085,0,0
20744,-18539,0,0
20745,-17132,0,0
20746,15653,0,0
20747,-13621,0,0
20748,-9344,0,0
20749,-3753,0,0
20750,-8836,0,0
20751,-16487,0,0
20752,-614,0,0
20753,-4458,0,0
20754,-17669,0,0
20755,-16779,0,0
20756,-22828,0,0
20757,-15555,0,0
20758,-22149,0,0
20759,-15010,0,0
20760,-14645,0,0
20761,-9870,0,0
20762,-11596,0,0
20763,-18154,0,0
20764,-21387,0,0
20765,-18737,0,0
20766,-21800,0,0
20767,-15414,0,0
20768,1677,0,0
20769,-16844,0,0
20770,-15300,0,0
20771,-16292,0,0
20772,-11275,0,0
20773,-17863,0,0
20774,-17030,0,0
20775,3269,0,0
20776,-8339,0,0
20777,-1737,0,0
20778,4580,0,0
20779,-12554,0,0
20780,-11668,0,0
20781,11482,0,0
20782,-8867,0,0
20783,-3625,0,0
20784,-13201,0,0
20785,-20987,0,0
20786,-6969,0,0
20787,-8202,0,0
20788,-13006,0,0
20789,-22171,0,0
20790,-11794,0,0
20791,-8673,0,0
20792,-19528,0,0
20793,-21947,0,0
20794,-19643,0,0
20795,-13811,0,0
20796,-16725,0,0
20797,-17836,0,0
20798,-14793,0,0
20799,-6332,0,0
20800,-12872,0,0
20801,-22375,0,0
20802,-13242,0,0
20803,-13956,0,0
20804,-14412,0,0
20805,-22687,0,0
20806,-13802,0,0
20807,-21292,0,0
20808,-8581,0,0
20809,-13325,0,0
20810,-13802,0,0
20811,6910,0,0
20812,1297,0,0
20813,-226,0,0
20814,17865,0,0
20815,-10227,0,0
20816,-18266,0,0
20817,-14914,0,0
20818,-16146,0,0
20819,-22887,0,0
20820,-4968,0,0
20821,-15245,0,0
20822,11947,0,0
20823,-23057,0,0
20824,-17910,0,0
20825,-645,0,0
20826,4226,0,0
20827,-13469,0,0
20828,17298,0,0
20829,-11660,0,0
20830,-16298,0,0
20831,10642,0,0
20832,-10015,0,0
20833,6812,0,0
20834,-11340,0,0
20835,-9498,0,0
20836,-381,0,0
20837,-1964,0,0
20838,12362,0,0
20839,0,0,0
20840,-16780,0,0
20841,-22295,0,0
20842,-8371,0,0
20843,-7754,0,0
20844,11334,0,0
20845,-17405,0,0
20846,-17882,0,0
20847,-3705,0,0
20848,15956,0,0
20849,-7003,0,0
20850,-17141,0,0
20851,-9441,0,0
20852,-4960,0,0
20853,7714,0,0
20854,-18662,0,0
20855,-15552,0,0
20856,11265,15000,0
20857,-15389,0,0
20858,-6301,0,0
20859,-4815,0,0
20860,12276,0,0
20861,-5613,0,0
20862,-18779,0,0
20863,-17621,0,0
20864,-22330,0,0
20865,-17275,0,0
20866,-10733,0,0
20867,-15248,0,0
20868,8073,0,0
20869,-18943,0,0
20870,-13565,0,0
20871,-15136,0,0
20872,-18676,0,0
20873,11988,0,0
20874,-15011,0,0
20875,-16823,0,0
20876,-7611,0,0
20877,-16383,0,0
20878,-3233,0,0
20879,735,0,0
20880,-3779,0,0
20881,-16549,0,0
20882,4568,0,0
20883,-16958,0,0
20884,-18564,0,0
20885,-15999,0,0
20886,12212,0,0
20887,-18610,0,0
20888,-15530,0,0
20889,-17032,0,0
20890,3960,0,0
20891,405,0,0
20892,-3042,0,0
20893,-16683,0,0
20894,-12872,0,0
20895,12132,0,0
20896,17527,0,0
20897,-7664,0,0
20898,-9465,0,0
20899,-11354,0,0
20900,-9295,0,0
20901,-20271,0,0
20902,-20387,0,0
20903,-1415,0,0
20904,-624,0,0
20905,-16579,0,0
20906,9043,0,0
20907,6996,0,0
20908,-12396,0,0
20909,-10282,0,0
20910,-6227,0,0
20911,593,0,0
20912,374,0,0
20913,6280,0,0
20914,-16973,0,0
20915,-20431,0,0
20916,-15134,0,0
20917,-20813,0,0
20918,-7296,0,0
20919,-17383,0,0
20920,-15532,0,0
20921,-8671,0,0
20922,8969,0,0
20923,-1101,0,0
20924,-15134,0,0
20925,-19706,0,0
20926,1899,0,0
20927,-10973,0,0
20928,-10779,0,0
20929,-6479,0,0
20930,-15861,0,0
20931,17526,0,0
20932,1993,0,0
20933,-17560,0,0
20934,9907,0,0
20935,-11523,0,0
20936,-14699,0,0
20937,-7203,0,0
20938,5358,0,0
20939,-13618,0,0
20940,-9132,0,0
20941,-16712,0,0
20942,-15398,0,0
20943,-23107,0,0
20944,-16788,0,0
20945,6688,0,0
20946,-14206,0,0
20947,5874,0,0
20948,-15205,0,0
20949,-951,0,0
20950,-409,0,0
20951,4427,0,0
20952,-14379,0,0
20953,1255,0,0
20954,-10163,0,0
20955,4520,0,0
20956,19574,0,0
20957,11387,0,0
20958,-8059,0,0
20959,-10906,0,0
20960,-14910,0,0
20961,6725,0,0
20962,-10417,0,0
20963,15252,0,0
20964,15729,0,0
20965,-21617,0,0
20966,7761,0,0
20967,2469,0,0
20968,-8339,0,0
20969,-10916,0,0
20970,13700,0,0
20971,-349,0,0
20972,-7805,0,0
20973,8922,0,0
20974,-11607,0,0
20975,-13730,0,0
20976,-8353,0,0
20977,14588,0,0
20978,20981,0,0
20979,8099,0,0
20980,-4304,0,0
20981,15333,0,0
20982,-16199,0,0
20983,16263,0,0
20984,17744,0,-15000
20985,9198,0,0
20986,5526,0,0
20987,-5842,0,0
20988,6855,0,0
20989,11730,0,0
20990,-8462,0,0
20991,-6470,0,0
20992,-16457,0,0
20993,6411,0,0
20994,19389,0,0
20995,13609,0,0
20996,-6179,0,0
20997,-3887,0,0
20998,20011,0,0
20999,-3754,0,0
21000,-5352,0,0
21001,-3090,0,0
21002,12041,0,0
21003,5139,0,0
21004,-440,0,0
21005,10095,0,0
21006,12188,0,0
21007,12186,0,0
21008,2832,0,0
21009,-10651,0,0
21010,-13309,0,0
21011,8866,0,0
21012,6606,0,0
21013,8866,0,0
21014,13322,0,0
21015,13753,0,0
21016,911,0,0
21017,-5100,0,0
21018,-7514,0,0
21019,-8710,0,0
21020,-5777,0,0
21021,10445,0,0
21022,10211,0,0
21023,-16011,0,0
21024,13525,0,0
21025,10416,0,0
21026,5381,0,0
21027,15986,0,0
21028,22171,0,0
21029,4054,0,0
21030,6228,0,0
21031,15398,0,0
21032,14686,0,0
21033,10921,0,0
21034,20777,0,0
21035,13892,0,0
21036,-13010,0,0
21037,11169,0,0
21038,14445,0,0
21039,2572,0,0
21040,8791,0,0
21041,14058,0,0
21042,18435,0,0
21043,11879,0,0
21044,22329,0,0
21045,16296,0,0
21046,-2854,0,0
21047,13841,0,0
21048,6047,0,0
21049,15364,0,0
21050,-3047,0,0
21051,-9118,0,0
21052,-8867,0,0
21053,-2326,0,0
21054,1189,0,0
21055,9234,0,0
21056,10528,0,0
21057,12834,0,0
21058,20621,0,0
21059,-5022,0,0
21060,-9455,0,0
21061,13396,0,0
21062,1597,0,0
21063,19226,0,0
21064,5329,0,0
21065,22170,0,0
21066,19586,0,0
21067,17336,0,0
21068,2850,0,0
21069,14627,0,0
21070,7566,0,0
21071,21280,0,0
21072,19352,0,0
21073,-15841,0,0
21074,8648,0,0
21075,11268,0,0
21076,12395,0,0
21077,9941,0,0
21078,9105,0,0
21079,3871,0,0
21080,19263,0,0
21081,-2931,0,0
21082,17442,0,0
21083,19900,0,0
21084,4462,0,0
21085,-16499,0,0
21086,16154,0,0
21087,23140,0,0
21088,16438,0,0
21089,5982,0,0
21090,16383,0,0
21091,2867,0,0
21092,-5119,0,0
21093,16907,0,0
21094,8098,0,0
21095,17616,0,0
21096,15133,0,0
21097,17214,0,0
21098,17909,0,0
21099,10846,0,0
21100,18265,0,0
21101,13694,0,0
21102,-9192,0,0
21103,10077,0,0
21104,18608,0,0
21105,17031,0,0
21106,18457,0,0
21107,-8668,0,0
21108,-178,0,0
21109,17425,0,0
21110,-11483,0,0
21111,18788,0,0
21112,1423,15000,0
21113,4756,0,0
21114,16959,0,0
21115,-4326,0,0
21116,13226,0,0
21117,2128,0,0
21118,8813,0,0
21119,14108,0,0
21120,16877,0,0
21121,-19532,0,0
21122,12630,0,0
21123,11649,0,0
21124,9744,0,0
21125,14745,0,0
21126,15899,0,0
21127,6534,0,0
21128,3393,0,0
21129,-1464,0,0
21130,11306,0,0
21131,13454,0,0
21132,17361,0,0
21133,-787,0,0
21134,20158,0,0
21135,6178,0,0
21136,16757,0,0
21137,14517,0,0
21138,12007,0,0
21139,6726,0,0
21140,-19590,0,0
21141,15252,0,0
21142,14185,0,0
21143,19585,0,0
21144,1840,0,0
21145,18190,0,0
21146,8866,0,0
